,Query,Word
4285,Q99,could
4286,Q99,enhanc
4287,Q99,retriev
4288,Q99,effect
4289,Q99,wide
4290,Q99,class
4291,Q99,user
4292,Q100,interfac
4293,Q100,computer
4294,Q100,retriev
4295,Q100,system
4296,Q100,micrograph
4297,Q100,retriev
4298,Q100,system
4299,Q100,paper
4300,Q100,note
4301,Q100,benefit
4302,Q100,accru
4303,Q100,interact
4304,Q100,computer
4305,Q100,retriev
4306,Q100,system
4307,Q100,micrograph
4308,Q100,retriev
4309,Q100,system
4310,Q100,review
4311,Q100,current
4312,Q100,state
4313,Q100,autom
4314,Q100,micrograph
4315,Q100,retriev
4316,Q100,technolog
4317,Q100,conclus
4318,Q100,combin
4319,Q100,advanc
4320,Q100,commun
4321,Q100,technolog
4322,Q100,sophist
4323,Q100,index
4324,Q100,input
4325,Q100,librari
4326,Q100,inform
4327,Q100,scientist
4328,Q100,new
4329,Q100,gener
4330,Q100,autom
4331,Q100,micrograph
4332,Q100,devic
4333,Q100,may
4334,Q100,constitut
4335,Q100,on-lin
4336,Q100,document
4337,Q100,retriev
4338,Q100,system
4339,Q100,futur
4340,Q101,parallel
4341,Q101,comput
4342,Q101,inform
4343,Q101,retriev
4344,Q101,convent
4345,Q101,inform
4346,Q101,retriev
4347,Q101,process
4348,Q101,larg
4349,Q101,base
4350,Q101,data
4351,Q101,movement
4352,Q101,pointer
4353,Q101,manipul
4354,Q101,integ
4355,Q101,arithmet
4356,Q101,refin
4357,Q101,retriev
4358,Q101,algorithm
4359,Q101,may
4360,Q101,addit
4361,Q101,benefit
4362,Q101,substanti
4363,Q101,comput
4364,Q101,power
4365,Q101,present
4366,Q101,studi
4367,Q101,number
4368,Q101,parallel
4369,Q101,process
4370,Q101,method
4371,Q101,describ
4372,Q101,serv
4373,Q101,enhanc
4374,Q101,retriev
4375,Q101,servic
4376,Q101,convent
4377,Q101,retriev
4378,Q101,environ
4379,Q101,parallel
4380,Q101,list
4381,Q101,process
4382,Q101,parallel
4383,Q101,search
4384,Q101,facil
4385,Q101,greatest
4386,Q101,interest
4387,Q101,advanc
4388,Q101,system
4389,Q101,use
4390,Q101,array
4391,Q101,processor
4392,Q101,also
4393,Q101,prove
4394,Q101,benefici
4395,Q101,variou
4396,Q101,inform
4397,Q101,retriev
4398,Q101,process
4399,Q101,examin
4400,Q101,evid
4401,Q101,given
4402,Q101,demonstr
4403,Q101,use
4404,Q101,parallel
4405,Q101,process
4406,Q101,fast
4407,Q101,comput
4408,Q101,facil
4409,Q101,inform
4410,Q101,retriev
4411,Q102,measur
4412,Q102,term
4413,Q102,import
4414,Q102,automat
4415,Q102,index
4416,Q102,frequenc
4417,Q102,characterist
4418,Q102,term
4419,Q102,document
4420,Q102,collect
4421,Q102,use
4422,Q102,indic
4423,Q102,term
4424,Q102,import
4425,Q102,content
4426,Q102,analysi
4427,Q102,index
4428,Q102,purpos
4429,Q102,particular
4430,Q102,rare
4431,Q102,frequent
4432,Q102,term
4433,Q102,normal
4434,Q102,believ
4435,Q102,less
4436,Q102,effect
4437,Q102,medium-frequ
4438,Q102,term
4439,Q102,recent
4440,Q102,automat
4441,Q102,index
4442,Q102,theori
4443,Q102,devis
4444,Q102,use
4445,Q102,term
4446,Q102,frequenc
4447,Q102,characterist
4448,Q102,also
4449,Q102,relev
4450,Q102,properti
4451,Q102,term
4452,Q102,major
4453,Q102,term-weight
4454,Q102,theori
4455,Q102,first
4456,Q102,briefli
4457,Q102,review
4458,Q102,term
4459,Q102,precis
4460,Q102,term
4461,Q102,util
4462,Q102,weight
4463,Q102,base
4464,Q102,occurr
4465,Q102,characterist
4466,Q102,term
4467,Q102,relev
4468,Q102,oppos
4469,Q102,nonrelev
4470,Q102,document
4471,Q102,collect
4472,Q102,introduc
4473,Q102,method
4474,Q102,suggest
4475,Q102,estim
4476,Q102,relev
4477,Q102,properti
4478,Q102,term
4479,Q102,base
4480,Q102,overal
4481,Q102,occurr
4482,Q102,characterist
4483,Q102,collect
4484,Q102,final
4485,Q102,experiment
4486,Q102,evalu
4487,Q102,result
4488,Q102,shown
4489,Q102,compar
4490,Q102,weight
4491,Q102,system
4492,Q102,use
4493,Q102,term
4494,Q102,relev
4495,Q102,properti
4496,Q102,convent
4497,Q102,frequency-bas
4498,Q102,methodolog
4499,Q103,ndx-100
4500,Q103,electron
4501,Q103,file
4502,Q103,machin
4503,Q103,offic
4504,Q103,futur
4505,Q103,paper
4506,Q103,describ
4507,Q103,design
4508,Q103,implement
4509,Q103,electron
4510,Q103,file
4511,Q103,machin
4512,Q103,machin
4513,Q103,capabl
4514,Q103,store
4515,Q103,larg
4516,Q103,number
4517,Q103,unstructur
4518,Q103,document
4519,Q103,way
4520,Q103,particular
4521,Q103,document
4522,Q103,may
4523,Q103,easili
4524,Q103,quickli
4525,Q103,retriev
4526,Q103,function
4527,Q103,distribut
4528,Q103,architectur
4529,Q103,permit
4530,Q103,implement
4531,Q103,system
4532,Q103,mixtur
4533,Q103,hardwar
4534,Q103,softwar
4535,Q104,select
4536,Q104,good
4537,Q104,search
4538,Q104,term
4539,Q104,paper
4540,Q104,tackl
4541,Q104,problem
4542,Q104,one
4543,Q104,might
4544,Q104,select
4545,Q104,search
4546,Q104,term
4547,Q104,use
4548,Q104,relev
4549,Q104,feedback
4550,Q104,given
4551,Q104,search
4552,Q104,term
4553,Q104,queri
4554,Q104,search
4555,Q104,term
4556,Q104,extract
4557,Q104,maximum
4558,Q104,span
4559,Q104,tree
4560,Q104,connect
4561,Q104,term
4562,Q104,index
4563,Q104,term
4564,Q104,vocabulari
4565,Q104,number
4566,Q104,differ
4567,Q104,span
4568,Q104,tree
4569,Q104,gener
4570,Q104,varieti
4571,Q104,associ
4572,Q104,measur
4573,Q104,retriev
4574,Q104,effect
4575,Q104,differ
4576,Q104,span
4577,Q104,tree
4578,Q104,shown
4579,Q104,approxim
4580,Q104,effect
4581,Q104,measur
4582,Q104,term
4583,Q104,precis
4584,Q104,recal
4585,Q104,retriev
4586,Q104,test
4587,Q104,done
4588,Q104,three
4589,Q104,differ
4590,Q104,test
4591,Q104,collect
4592,Q105,index
4593,Q105,consist
4594,Q105,qualiti
4595,Q105,effici
4596,Q105,index
4597,Q105,qualiti
4598,Q105,determin
4599,Q105,whether
4600,Q105,inform
4601,Q105,content
4602,Q105,index
4603,Q105,document
4604,Q105,accur
4605,Q105,repres
4606,Q105,index
4607,Q105,effect
4608,Q105,measur
4609,Q105,whether
4610,Q105,index
4611,Q105,document
4612,Q105,correctli
4613,Q105,retriev
4614,Q105,everi
4615,Q105,time
4616,Q105,relev
4617,Q105,queri
4618,Q105,measur
4619,Q105,criteria
4620,Q105,cumbersom
4621,Q105,costli
4622,Q105,data
4623,Q105,base
4624,Q105,produc
4625,Q105,therefor
4626,Q105,prefer
4627,Q105,inter-index
4628,Q105,consist
4629,Q105,measur
4630,Q105,index
4631,Q105,qualiti
4632,Q105,effect
4633,Q105,present
4634,Q105,articl
4635,Q105,assess
4636,Q105,valid
4637,Q105,substitut
4638,Q105,variou
4639,Q105,environ
4640,Q106,text
4641,Q106,passag
4642,Q106,retriev
4643,Q106,base
4644,Q106,colon
4645,Q106,classif
4646,Q106,retriev
4647,Q106,perform
4648,Q106,set
4649,Q106,experi
4650,Q106,conduct
4651,Q106,determin
4652,Q106,suitabl
4653,Q106,colon
4654,Q106,classif
4655,Q106,foundat
4656,Q106,autom
4657,Q106,analysi
4658,Q106,represent
4659,Q106,retriev
4660,Q106,primari
4661,Q106,inform
4662,Q106,full
4663,Q106,text
4664,Q106,document
4665,Q106,primari
4666,Q106,inform
4667,Q106,inform
4668,Q106,embodi
4669,Q106,text
4670,Q106,document
4671,Q106,oppos
4672,Q106,secondari
4673,Q106,inform
4674,Q106,gener
4675,Q106,form
4676,Q106,abstract
4677,Q106,tabl
4678,Q106,content
4679,Q106,index
4680,Q106,full
4681,Q106,text
4682,Q106,databas
4683,Q106,creat
4684,Q106,two
4685,Q106,subject
4686,Q106,area
4687,Q106,queri
4688,Q106,solicit
4689,Q106,specialist
4690,Q106,area
4691,Q106,autom
4692,Q106,full
4693,Q106,text
4694,Q106,index
4695,Q106,system
4696,Q106,along
4697,Q106,four
4698,Q106,autom
4699,Q106,passag
4700,Q106,retriev
4701,Q106,system
4702,Q106,creat
4703,Q106,test
4704,Q106,variou
4705,Q106,featur
4706,Q106,colon
4707,Q106,classif
4708,Q106,two
4709,Q106,boolean-bas
4710,Q106,system
4711,Q106,one
4712,Q106,simpl
4713,Q106,word
4714,Q106,occurr
4715,Q106,system
4716,Q106,creat
4717,Q106,order
4718,Q106,compar
4719,Q106,retriev
4720,Q106,result
4721,Q106,type
4722,Q106,system
4723,Q106,common
4724,Q106,use
4725,Q106,system
4726,Q106,retriev
4727,Q106,perform
4728,Q106,measur
4729,Q106,use
4730,Q106,recal
4731,Q106,precis
4732,Q106,mean
4733,Q106,expect
4734,Q106,search
4735,Q106,length
4736,Q106,reduct
4737,Q106,factor
4738,Q106,overal
4739,Q106,found
4740,Q106,colon
4741,Q106,classification-bas
4742,Q106,system
4743,Q106,perform
4744,Q106,significantli
4745,Q106,better
4746,Q106,system
4747,Q107,user-respons
4748,Q107,subject
4749,Q107,control
4750,Q107,bibliograph
4751,Q107,retriev
4752,Q107,system
4753,Q107,studi
4754,Q107,carri
4755,Q107,relationship
4756,Q107,vocabulari
4757,Q107,user
4758,Q107,queri
4759,Q107,vocabulari
4760,Q107,document
4761,Q107,relev
4762,Q107,queri
4763,Q107,valu
4764,Q107,ad
4765,Q107,document
4766,Q107,descript
4767,Q107,record
4768,Q107,retriev
4769,Q107,system
4770,Q107,keyword
4771,Q107,previou
4772,Q107,queri
4773,Q107,document
4774,Q107,prove
4775,Q107,use
4776,Q107,two
4777,Q107,test
4778,Q107,databas
4779,Q107,incorpor
4780,Q107,user
4781,Q107,queri
4782,Q107,keyword
4783,Q107,implement
4784,Q107,school
4785,Q107,librari
4786,Q107,inform
4787,Q107,scienc
4788,Q107,univers
4789,Q107,western
4790,Q107,ontario
4791,Q107,cluster
4792,Q107,document
4793,Q107,via
4794,Q107,titl
4795,Q107,user
4796,Q107,keyword
4797,Q107,statist
4798,Q107,analysi
4799,Q107,title-us
4800,Q107,keyword
4801,Q107,co-occurr
4802,Q107,retriev
4803,Q107,test
4804,Q107,use
4805,Q107,examin
4806,Q107,effect
4807,Q107,ad
4808,Q107,keyword
4809,Q107,result
4810,Q107,show
4811,Q107,impract
4812,Q107,procedur
4813,Q107,oper
4814,Q107,set
4815,Q107,indic
4816,Q107,valu
4817,Q107,analys
4818,Q107,sampl
4819,Q107,data
4820,Q107,develop
4821,Q107,mainten
4822,Q107,keyword
4823,Q107,dictionari
4824,Q107,thesauri
4825,Q108,program
4826,Q108,machine-medi
4827,Q108,search
4828,Q108,techniqu
4829,Q108,onlin
4830,Q108,instruct
4831,Q108,assist
4832,Q108,bibliograph
4833,Q108,data
4834,Q108,base
4835,Q108,searcher
4836,Q108,call
4837,Q108,individu
4838,Q108,instruct
4839,Q108,data
4840,Q108,access
4841,Q108,iida
4842,Q108,develop
4843,Q108,drexel
4844,Q108,univers
4845,Q108,iida
4846,Q108,assist
4847,Q108,searcher
4848,Q108,provid
4849,Q108,feedback
4850,Q108,base
4851,Q108,real-tim
4852,Q108,analysi
4853,Q108,search
4854,Q108,perform
4855,Q108,extens
4856,Q108,help
4857,Q108,facil
4858,Q108,draw
4859,Q108,analysi
4860,Q108,avail
4861,Q108,user
4862,Q108,much
4863,Q108,project
4864,Q108,experiment
4865,Q108,work
4866,Q108,describ
4867,Q108,elsewher
4868,Q108,concern
4869,Q108,process
4870,Q108,search
4871,Q108,behavior
4872,Q108,searcher
4873,Q108,paper
4874,Q108,larg
4875,Q108,address
4876,Q108,project
4877,Q108,comput
4878,Q108,system
4879,Q108,develop
4880,Q108,subcontract
4881,Q108,franklin
4882,Q108,institut
4883,Q108,scienc
4884,Q108,inform
4885,Q108,servic
4886,Q109,author
4887,Q109,cocit
4888,Q109,literatur
4889,Q109,measur
4890,Q109,intellectu
4891,Q109,structur
4892,Q109,shown
4893,Q109,map
4894,Q109,particular
4895,Q109,area
4896,Q109,scienc
4897,Q109,case
4898,Q109,inform
4899,Q109,scienc
4900,Q109,done
4901,Q109,use
4902,Q109,author
4903,Q109,unit
4904,Q109,analysi
4905,Q109,cocit
4906,Q109,pair
4907,Q109,author
4908,Q109,variabl
4909,Q109,indic
4910,Q109,distanc
4911,Q109,analysi
4912,Q109,assum
4913,Q109,two
4914,Q109,author
4915,Q109,cite
4916,Q109,togeth
4917,Q109,closer
4918,Q109,relationship
4919,Q109,raw
4920,Q109,data
4921,Q109,cocit
4922,Q109,count
4923,Q109,drawn
4924,Q109,onlin
4925,Q109,social
4926,Q109,scisearch
4927,Q109,social
4928,Q109,scienc
4929,Q109,citat
4930,Q109,index
4931,Q109,period
4932,Q109,1972-1979
4933,Q109,gthe
4934,Q109,result
4935,Q109,map
4936,Q109,show
4937,Q109,identifi
4938,Q109,author
4939,Q109,group
4940,Q109,akin
4941,Q109,school
4942,Q109,inform
4943,Q109,scienc
4944,Q109,locat
4945,Q109,group
4946,Q109,respect
4947,Q109,degre
4948,Q109,central
4949,Q109,peripher
4950,Q109,author
4951,Q109,within
4952,Q109,group
4953,Q109,proxim
4954,Q109,author
4955,Q109,within
4956,Q109,group
4957,Q109,across
4958,Q109,group
4959,Q109,boundari
4960,Q109,border
4961,Q109,author
4962,Q109,seem
4963,Q109,connect
4964,Q109,variou
4965,Q109,area
4966,Q109,research
4967,Q109,posit
4968,Q109,author
4969,Q109,respect
4970,Q109,map
4971,Q109,axe
4972,Q109,arbitrarili
4973,Q109,set
4974,Q109,span
4975,Q109,diverg
4976,Q109,group
4977,Q109,order
4978,Q109,aid
4979,Q109,interpret
4980,Q109,cocit
4981,Q109,analysi
4982,Q109,author
4983,Q109,offer
4984,Q109,new
4985,Q109,techniqu
4986,Q109,might
4987,Q109,contribut
4988,Q109,understand
4989,Q109,intellectu
4990,Q109,structur
4991,Q109,scienc
4992,Q109,possibl
4993,Q109,area
4994,Q109,extent
4995,Q109,area
4996,Q109,reli
4997,Q109,serial
4998,Q109,public
4999,Q109,techniqu
5000,Q109,establish
5001,Q109,author
5002,Q109,well
5003,Q109,document
5004,Q109,effect
5005,Q109,unit
5006,Q109,analyz
5007,Q109,subject
5008,Q109,specialti
5009,Q110,progress
5010,Q110,document
5011,Q110,word
5012,Q110,process
5013,Q110,introduct
5014,Q110,apprais
5015,Q110,offic
5016,Q110,futur
5017,Q110,offic
5018,Q110,technolog
5019,Q110,word
5020,Q110,process
5021,Q110,electron
5022,Q110,mail
5023,Q110,electron
5024,Q110,commun
5025,Q110,converg
5026,Q110,inform
5027,Q110,manag
5028,Q110,term
5029,Q110,includ
5030,Q110,current
5031,Q110,list
5032,Q110,buzz
5033,Q110,word
5034,Q110,use
5035,Q110,describ
5036,Q110,current
5037,Q110,activ
5038,Q110,offic
5039,Q110,technolog
5040,Q110,area
5041,Q110,high
5042,Q110,level
5043,Q110,invest
5044,Q110,factori
5045,Q110,plant
5046,Q110,ever-increas
5047,Q110,fight
5048,Q110,improv
5049,Q110,product
5050,Q110,autom
5051,Q110,dull
5052,Q110,routin
5053,Q110,job
5054,Q110,usual
5055,Q110,quot
5056,Q110,compar
5057,Q110,extrem
5058,Q110,low
5059,Q110,invest
5060,Q110,improv
5061,Q110,autom
5062,Q110,equal
5063,Q110,tediou
5064,Q110,routin
5065,Q110,job
5066,Q110,offic
5067,Q110,environ
5068,Q110,invest
5069,Q110,factori
5070,Q110,quot
5071,Q110,ten
5072,Q110,time
5073,Q110,greater
5074,Q110,per
5075,Q110,employe
5076,Q110,offic
5077,Q110,howev
5078,Q110,chang
5079,Q110,rapidli
5080,Q110,invest
5081,Q110,larg
5082,Q110,scale
5083,Q110,alreadi
5084,Q110,take
5085,Q110,place
5086,Q110,manhi
5087,Q110,area
5088,Q110,present-day
5089,Q110,inflat
5090,Q110,bite
5091,Q110,hard
5092,Q110,forc
5093,Q110,mani
5094,Q110,compani
5095,Q110,organ
5096,Q110,take
5097,Q110,much
5098,Q110,closer
5099,Q110,look
5100,Q110,offic
5101,Q110,oper
5102,Q111,document
5103,Q111,cluster
5104,Q111,use
5105,Q111,invert
5106,Q111,file
5107,Q111,approach
5108,Q111,autom
5109,Q111,document
5110,Q111,cluster
5111,Q111,procedur
5112,Q111,describ
5113,Q111,requir
5114,Q111,use
5115,Q111,inter-docu
5116,Q111,similar
5117,Q111,matrix
5118,Q111,independ
5119,Q111,order
5120,Q111,document
5121,Q111,process
5122,Q111,procedur
5123,Q111,make
5124,Q111,use
5125,Q111,initi
5126,Q111,set
5127,Q111,cluster
5128,Q111,deriv
5129,Q111,certain
5130,Q111,term
5131,Q111,index
5132,Q111,vocabulari
5133,Q111,use
5134,Q111,characteris
5135,Q111,document
5136,Q111,file
5137,Q111,retriev
5138,Q111,effect
5139,Q111,obtain
5140,Q111,use
5141,Q111,cluster
5142,Q111,file
5143,Q111,compar
5144,Q111,obtain
5145,Q111,serial
5146,Q111,search
5147,Q111,use
5148,Q111,single-linkag
5149,Q111,cluster
5150,Q111,method
5151,Q112,fast
5152,Q112,procedur
5153,Q112,calcul
5154,Q112,similar
5155,Q112,coeffici
5156,Q112,automat
5157,Q112,classif
5158,Q112,fast
5159,Q112,algorithm
5160,Q112,describ
5161,Q112,compar
5162,Q112,list
5163,Q112,term
5164,Q112,repres
5165,Q112,document
5166,Q112,automat
5167,Q112,classif
5168,Q112,experi
5169,Q112,speed
5170,Q112,procedur
5171,Q112,aris
5172,Q112,fact
5173,Q112,non-zero-valu
5174,Q112,coefficic
5175,Q112,given
5176,Q112,document
5177,Q112,identifi
5178,Q112,togeth
5179,Q112,use
5180,Q112,invert
5181,Q112,file
5182,Q112,term
5183,Q112,document
5184,Q112,collect
5185,Q112,complex
5186,Q112,run
5187,Q112,time
5188,Q112,algorithm
5189,Q112,compar
5190,Q112,previous
5191,Q112,describ
5192,Q112,procedur
